id,description,latitude,longitude,name,categories,prefecture,address
67,,38.00033951,23.78676414,ΥΠΟΥΡΓΕΙΟ ΜΕΤΑΦΟΡΩΝ & ΕΠΙΚΟΙΝΩΝΙΩΝ,27,51,"ΑΝΑΣΤΑΣΕΩΣ 2 KAI ΤΣΙΓΑΝΤΕ, 10191, ΠΑΠΑΓΟΥ"
68,,37.97917938,23.71664619,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΑΣ ΚΑΙ ΟΙΚΟΝΟΜΙΚΩΝ,27,51,"ΚΑΡ. ΣΕΡΒΙΑΣ 10,  10184, ΑΘΗΝΑ"
20855,,39.61930084,19.91958427,ΠΥΡΟΣΒΕΣΤΙΚΗ ΥΠΗΡΕΣΙΑ ΟΙΝΟΦΥΤΩΝ,21,8,"25ης ΜΑΡΤΙΟΥ 17, ΤΚ 32011, ΟΙΝΟΦΥΤΑ"
69,,37.97917938,23.71664619,ΥΠΟΥΡΓΕΙΟ ΟΙΚΟΝΟΜΙΑΣ ΚΑΙ ΟΙΚΟΝΟΜΙΚΩΝ- ΓΕΝΙΚΗ ΔΙΕΥΘΥΝΣΗ ΣΧΕΔΙΑΣΜΟΥ ΚΑΙ ΔΙΑΧΕΙΡΙΣΗΣ ΠΟΛΙΤΙΚΗΣ,27,51,ΚΟΡΝΑΡΟΥ 1 ΚΑΙ ΕΡΜΟΥ ΑΘΗΝΑ
70,,37.98651505,23.76023674,1η ΥΠΕ ΑΤΤΙΚΗΣ,66,51,"ΖΑΧΑΡΩΦ 3,  115 21 ΑΘΗΝΑ"
71,,38.05179214,23.90011406,ΑΝΑΡΡΩΤΗΡΙΟ ΠΕΝΤΕΛΗΣ (ΕΟΚΦ),70,51,"ΤΕΡΜΑ ΙΠΠΟΚΡΑΤΟΥΣ, ΠΑΛΑΙΑ ΠΕΝΤΕΛΗ, 15236"
72,,37.98787689,23.75458145,"ΑΝΤΙΚΑΡ/ΚΟ ΟΓΚΟΛ/ΚΟ ""ΑΓ. ΣΑΒΒΑΣ""",70,51,ΛΕΩΦ. ΑΛΕΞΑΝΔΡΑΣ 171 ΑΘΗΝΑ115 22
73,,37.97555161,23.74301338,ΜΕΓΑΡΟ ΣΤΑΘΑΤΟΥ,43,51,ΗΡΟΔΟΤΟΥ 1 ΑΘΗΝΑ
74,,37.95717239,23.6515255,2η ΥΠΕ ΠΕΙΡΑΙΩΣ & ΑΙΓΑΙΟΥ,66,51,ΘΗΒΩΝ 46-48 ΠΕΙΡΑΙΑΣ
75,,38.03773499,23.83765221,ΓΝ ΠΑΙΔΩΝ ΠΕΝΤΕΛΗΣ,70,51,ΙΠΠΟΚΡΑΤΟΥΣ 8 - ΠΑΛ.ΠΕΝΤΕΛΗ - 152 35
76,,38.01772308,23.71897316,ΔΗΜΟΣ ΑΓ. ΑΝΑΡΓΥΡΩΝ,13,51,ΔΗΜΟΚΡΑΤΙΑΣ & ΙΩΑΝΝΟΥ ΜΕΡΛΑ 13561 ¶ΓΙΟΙ ΑΝΑΡΓΥΡΟΙ
77,,37.9895401,23.65998459,ΔΗΜΟΣ ΑΓ. ΒΑΡΒΑΡΑΣ,13,51,"ΠΛ. ΠΑΝΑΓΙΑΣ ΕΛΕΟΥΣΑΣ ΕΠΙ ΤΗΣ ΟΔΟΥ ΑΡΙΣΤΟΜΕΝΟΥΣ 8, ΑΓΙΑ ΒΑΡΒΑΡΑ"
78,,37.9447403,23.73415565,ΔΗΜΟΣ ΑΓ. ΔΗΜΗΤΡΙΟΥ,13,51,"ΑΓ. ΔΗΜΗΤΡΙΟΥ 55, 17343"
79,,37.96276093,23.67441177,ΔΗΜΟΣ ΑΓ. ΙΩΑΝΝΗ ΡΕΝΤΗ,13,51,ΜΠΙΧΑΚΗ 8 ΑΓ. Ι. ΡΕΝΤΗΣ 18233
80,,38.01383591,23.82441902,ΔΗΜΟΣ ΑΓ. ΠΑΡΑΣΚΕΥΗΣ,13,51,ΜΕΣΟΓΕΙΩΝ 463 15343 ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ
81,,38.14158249,23.85887718,ΔΗΜΟΣ ΑΓ. ΣΤΕΦΑΝΟΥ,13,51,"ΠΕΝΤΖΕΡΙΔΗ 3,14565 ΑΓ. ΣΤΕΦΑΝΟΣ"
82,,37.98856735,23.72533417,ΔΗΜΟΣ ΑΘΗΝΑΙΩΝ,13,51,ΛΙΟΣΙΩΝ  22
83,,37.99862289,23.67551422,ΔΗΜΟΣ ΑΙΓΑΛΕΩ,13,51,"ΙΕΡΑ ΟΔΟΣ 364 & ΚΑΛΒΟΥ, 12243 ΑΙΓΑΛΕΩ"
84,,37.7453537,23.42988014,ΔΗΜΟΣ ΑΙΓΙΝΑΣ,13,51,"ΧΡΗΣΤΟΥ ΛΑΔΑ 1,  18010 ΑΙΓΙΝΑ"
85,,37.911026,23.71304703,ΔΗΜΟΣ ΑΛΙΜΟΥ,13,51,ΑΡΙΣΤΟΤΕΛΟΥΣ  53 17455 ΑΛΙΜΟΣ
86,,38.04881287,23.80344391,ΔΗΜΟΣ ΑΜΑΡΟΥΣΙΟΥ,13,51,"ΒΑΣ. ΣΟΦΙΑΣ 9 & ΔΗΜ.ΜΟΣΧΑ 15124, ΜΑΡΟΥΣΙ"
87,,37.94285583,23.51927948,ΔΗΜΟΣ ΑΜΠΕΛΑΚΙΩΝ,13,51,"ΣΙΚΙΝΝΟΥ 2,18902 ΑΜΠΕΛΑΚΙΑ"
88,,38.08099365,23.70381355,ΔΗΜΟΣ ΑΝΩ ΛΙΟΣΙΩΝ,13,51,ΔΗΜΑΡΧΕΙΟ ΑΝΩ ΛΙΟΣΙΩΝ
89,,37.96757507,23.99505043,ΔΗΜΟΣ ΑΡΤΕΜΙΔΑΣ,13,51,"Λεωφόρος Καραμανλή, 19016"
90,,38.08163071,23.5966568,ΔΗΜΟΣ ΑΣΠΡΟΠΥΡΓΟΥ,13,51,"Λ. ΔΗΜΟΚΡΑΤΙΑΣ 18, 19300 ΑΣΠΡΟΠΥΡΓΟΣ"
91,,38.5,24.13333321,ΔΗΜΟΣ ΑΥΛΩΝΟΣ,13,51,"ΠΛΑΤΕΙΑ ΖΥΓΟΜΑΛΑ 19011, ΑΥΛΩΝΑΣ ΑΤΤΙΚΗΣ"
92,,38.07014084,23.73918343,ΔΗΜΟΣ ΑΧΑΡΝΩΝ,13,51,ΦΙΛΑΔΕΛΦΕΙΑΣ 87 & ΜΠΟΣΔΑ
93,,37.82830048,23.80347824,ΔΗΜΟΣ ΒΑΡΗΣ,13,51,"ΒΑΣ. ΚΩΝ/ΝΟΥ 25, 166 72"
94,,38.15179443,23.26326561,ΔΗΜΟΣ ΒΙΛΛΙΩΝ,13,51,"ΙΩΑΝ.ΣΑΚΕΛΑΡΙΟΥ 30, 19012 ΒΙΛΙΑ"
95,,37.83638,23.76655197,ΔΗΜΟΣ ΒΟΥΛΑΣ,13,51,ΛΕΩΦ. ΚΑΡΑΜΑΝΛΗ 18
96,,37.81602097,23.78027534,ΔΗΜΟΣ ΒΟΥΛΙΑΓΜΕΝΗΣ,13,51,"ΑΦΡΟΔΙΤΗΣ 2, 16671 ΒΟΥΛΙΑΓΜΕΝΗ"
97,,37.95677948,23.7624855,ΔΗΜΟΣ ΒΥΡΩΝΑ,13,51,"ΚΑΡΑΟΛΗ ΔΗΜΗΤΡΙΟΥ 34-36, 16233 ΒΥΡΩΝΑΣ"
98,,38.04611206,23.71559715,ΔΗΜΟΣ ΓΑΛΑΤΣΙΟΥ,13,51,ΑΡΧΙΜΗΔΟΥΣ 2 & ΙΠΠΟΚΡΑΤΟΥΣ
99,,38.02763367,23.86144829,ΔΗΜΟΣ ΓΕΡΑΚΑ,13,51,"ΘΕΣ//ΚΗΣ & ΒΟΙΩΤΙΑΣ 10, 15344 ΓΕΡΑΚΑΣ"
100,,37.98461914,23.84062767,ΔΗΜΟΣ ΓΛΥΚΩΝ ΝΕΡΩΝ,13,51,"ΛΕΩΦ. ΛΑΥΡΙΟΥ & ΚΟΡΥΤΣΑΣ 2, 15354 - ΓΛΥΚΑ ΝΕΡΑ"
101,,37.86600494,23.74759674,ΔΗΜΟΣ ΓΛΥΦΑΔΑΣ,13,51,"ΑΛΣΟΥΣ 15, 16674 ΓΛΥΦΑΔΑ"
102,,37.95013809,23.73431969,ΔΗΜΟΣ ΔΑΦΝΗΣ,13,51,"ΕΛΛΗΣ 16 & ΚΑΝΑΡΗ, ΤΚ 172 35, ΔΑΦΝΗ"
103,,37.94710541,23.62939072,ΔΗΜΟΣ ΔΡΑΠΕΤΣΩΝΑΣ,13,51,ΑΓ. ΠΟΛΥΤΕΧΝΕΙΟΥ & Γ. ΚΑΡΑ'Ι'ΣΚΑΚΗ 18648 ΔΡΑΠΕΤΣΩΝΑ
104,,38.05797577,23.54308891,ΔΗΜΟΣ ΕΛΕΥΣΙΝOΣ,13,51,"ΧΑΤΖΗΔΑΚΗ ΚΑΙ ΔΗΜΗΤΡΟΣ, 19200 ΕΛΕΥΣΙΝΑ"
105,,37.87117004,23.76377869,ΔΗΜΟΣ ΕΛΛΗΝΙΚΟΥ,13,51,ΟΔΟΣ 25η και ΑΓΙΑΣ ΤΡΙΑΔΟΣ(ΠΕΡΙΟΧΗ ΠΡΩΗΝ ΑΝΑΤΟΛΙΚΟΥ ΑΕΡΟΔΡΟΜΙΟΥ)
106,,38.04397583,23.74287415,ΔΗΜΟΣ ΖΕΦΥΡΙΟΥ,13,51,"ΠΛΑΤΕΙΑ ΗΡΩΩΝ ΠΟΛΥΤΕΧΝΕΙΟΥ 1, 13451 ΖΕΦΥΡΙ ΑΤΤΙΚΗΣ"
107,,37.97633362,23.77161217,ΔΗΜΟΣ ΖΩΓΡΑΦΟΥ,13,51,Γ. ΖΩΓΡΑΦΟΥ 7
108,,37.94484711,23.73308372,ΔΗΜΟΣ ΗΛΙΟΥΠΟΛΗΣ,13,51,ΣΟΦ. ΒΕΝΙΖΕΛΟΥ & ΜΑΡ.  ΑΝΤΥΠΑ
109,,38.04593277,23.76610184,ΔΗΜΟΣ ΗΡΑΚΛΕΙΟΥ,13,51,"ΣΤ.  ΚΑΡΑΓΙΩΡΓΗ 2, 14121 ΗΡΑΚΛΕΙΟ"
110,,38.02986526,23.70774841,ΔΗΜΟΣ ΙΛΙΟΥ,13,51,"ΚΑΛΧΟΥ 48-50, 13110  ΙΛΙΟΝ"
111,,37.9682045,23.76120377,ΔΗΜΟΣ ΚΑΙΣΑΡΙΑΝΗΣ,13,51,"ΚΛΑΖΟΜΕΝΩΝ & ΒΡΥΟΥΛΩΝ, 16121"
112,,37.961483,23.70601082,ΔΗΜΟΣ ΚΑΛΛΙΘΕΑΣ,13,51,ΜΑΤΖΑΓΡΙΩΤΑΚΗ 76 17676 ΚΑΛΛΙΘΕΑ
113,,37.83941269,23.92754936,ΔΗΜΟΣ ΚΑΛΥΒΙΩΝ ΘΟΡΙΚΟΥ,13,51,ΛΕΩΦΟΡΟΣ ΑΘΗΝΩΝ & ΡΗΓΑ ΦΕΡΑΙΟΥ 19010 ΚΑΛΥΒΙΑ
114,,38.05512619,23.69782829,ΔΗΜΟΣ ΚΑΜΑΤΕΡΟΥ,13,51,"Λ. ΦΥΛΗΣ 54, 13451 ΚΑΜΑΤΕΡΟ"
115,,37.80925369,23.97634697,ΔΗΜΟΣ ΚΕΡΑΤΕΑΣ,13,51,"ΛΕΩΦΟΡΟΣ ΑΘΗΝΩΝ ΣΟΥΝΙΟΥ 37, 19001"
116,,37.96245575,23.62195206,ΔΗΜΟΣ ΚΕΡΑΤΣΙΝΙΟΥ,13,51,"ΕΛ. ΒΕΝΙΖΕΛΟΥ 200, 18756 ΚΕΡΑΤΣΙΝΙ"
117,,38.07397461,23.83170319,ΔΗΜΟΣ ΚΗΦΙΣΙΑΣ,13,51,"ΔΙΟΝΥΣΟΥ ΚΑΙ ΜΥΡΣΙΝΗΣ , 14562 ΚΗΦΙΣΙΑ"
118,,37.9792366,23.64241219,ΔΗΜΟΣ ΚΟΡΥΔΑΛΛΟΥ,13,51,"ΓΡΗΓΟΡΙΟΥ ΛΑΜΠΡΑΚΗ 231, 18110 ΚΟΡΥΔΑΛΛΟΣ"
119,,37.90024567,23.87239265,ΔΗΜΟΣ ΚΡΩΠΙΑΣ,13,51,"ΒΑΣ. ΚΩΝ/ΝΟΥ 47, 19400 ΚΟΡΩΠΙ"
120,,36.23413467,22.96819115,ΔΗΜΟΣ ΚΥΘΗΡΩΝ,13,51,"ΧΩΡΑ ΚΥΘΗΡΩΝ, 80100"
121,,38.0683136,23.7856636,ΔΗΜΟΣ ΛΥΚΟΒΡΥΣΗΣ,13,51,"ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ 25, 14123 ΛΥΚΟΒΡΥΣΗ"
122,,38.07474136,23.49716949,ΔΗΜΟΣ ΜΑΝΔΡΑΣ,13,51,ΣΤΡ. Ν. ΡΟΚΑ 45 19600
123,,38.15754318,23.95809937,ΔΗΜΟΣ ΜΑΡΑΘΩΝΟΣ,13,51,"ΟΙΝΟΗΣ 6, 19007, ΜΑΡΑΘΩΝΑΣ"
124,,37.88274002,23.93272018,ΔΗΜΟΣ ΜΑΡΚΟΠΟΥΛΟΥ ΜΕΣΟΓΑΙΑΣ,13,51,"ΚΕΝΤΡΙΚΗ ΠΛΑΤΕΙΑ ΔΗΜΟΣΘΕΝΟΥΣ ΣΩΤΗΡΙΟΥ, 19003"
125,,37.99484634,23.34459114,ΔΗΜΟΣ ΜΕΓΑΡΕΩΝ,13,51,"ΧΡ. ΜΩΡΑΙΤΟΥ & Γ. ΜΑΥΡΟΥΚΑΚΗ, 19100 ΜΕΓΑΡΑ"
126,,37.59725571,23.37044716,ΔΗΜΟΣ ΜΕΘΑΝΩΝ,13,51,"ΑΓΙΑΣ ΠΑΡΑΣΚΕΥΗΣ 5, 18030 ΜΕΘΑΝΑ"
127,,38.05771637,23.83765221,ΔΗΜΟΣ ΜΕΛΙΣΣΙΩΝ,13,51,ΚΑΛΑΜΒΟΚΗ 2Α 15127 ΜΕΛΙΣΣΙΑ
128,,38.06800842,23.76625824,ΔΗΜΟΣ ΜΕΤΑΜΟΡΦΩΣΗΣ,13,51,"ΙΩ. ΡΑΛΛΗ & ΔΗΜΑΡΧΕΙΟΥ 1, ΜΕΤΑΜΟΡΦΩΣΗ, 14452"
129,,37.9541893,23.68444061,ΔΗΜΟΣ ΜΟΣΧΑΤΟΥ,13,51,"ΚΟΡΑΗ 36 & ΑΓ. ΓΕΡΑΣΙΜΟΥ, ΜΟΣΧΑΤΟ, 18345, ΑΘΗΝΑ"
130,,38.08991241,23.81919479,ΔΗΜΟΣ Ν. ΕΡΥΘΡΑΙΑΣ,13,51,"Ν. ΠΛΑΣΤΗΡΑ 14, 14671 Ν. ΕΡΥΘΡΑΙΑ"
131,,38.0402298,23.76179504,ΔΗΜΟΣ Ν. ΙΩΝΙΑΣ,13,51,ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ 40 & ΑΝΤΛΙΟΣΤΑΣΙΟΥ 14234 ΝΕΑ ΙΩΝΙΑ
132,,38.08574677,23.95812416,ΔΗΜΟΣ Ν. ΜΑΚΡΗΣ,13,51,Λ. ΜΑΡΑΘΩΝΟΣ 104  19005 ΝΕΑ ΜΑΚΡΗ
133,,38.0173912,23.43891335,ΔΗΜΟΣ Ν. ΠΕΡΑΜΟΥ,13,51,"25η ΜΑΡΤΙΟΥ 11, 19006 ΝΕΑ ΠΕΡΑΜΟΣ"
134,,37.94800568,23.71622849,ΔΗΜΟΣ Ν. ΣΜΥΡΝΗΣ,13,51,"ΕΛ. ΒΕΝΙΖΕΛΟΥ 14, 17121"
135,,38.03519821,23.73834419,ΔΗΜΟΣ Ν. ΦΙΛΑΔΕΛΦΕΙΑΣ,13,51,ΔΕΚΕΛΕΙΑΣ 97 14341 ΝΕΑ ΦΙΛΑΔΕΛΦΕΙΑ
136,,38.02820969,23.73420715,ΔΗΜΟΣ Ν. ΧΑΛΚΗΔΟΝΑΣ,13,51,"ΡΑΙΔΕΣΤΟΥ 21, 14343 Ν. ΧΑΛΚΗΔΟΝΑ"
137,,38.00483704,23.78203773,ΔΗΜΟΣ Ν. ΨΥΧΙΚΟΥ,13,51,"Γ. ΤΕΡΤΣΕΤΗ 44, 15451, ΝΈΟ ΨΥΧΙΚΟ"
138,,37.96400452,23.64825058,ΔΗΜΟΣ ΝΙΚΑΙΑΣ,13,51,Π.ΤΣΑΛΔΑΡΗ 10
139,,37.92945862,23.68890381,ΔΗΜΟΣ Π. ΦΑΛΗΡΟΥ,13,51,"ΑΓ. ΑΛΕΞΑΝΔΡΟΥ 70, 17561 ΠΑΛΑΙΟ ΦΑΛΗΡΟ"
140,,37.94696045,23.87631989,ΔΗΜΟΣ ΠΑΙΑΝΙΑΣ,13,51,"Μ. ΠΑΠΑΚΩΝ/ΝΟΥ 1,  19002 ΠΑΙΑΝΙΑ"
141,,38.00439835,23.88821793,ΔΗΜΟΣ ΠΑΛΛΗΝΗΣ,13,51,"ΠΛ. ΕΛΕΥΘΕΡΙΑΣ 1, 15351 ΠΑΛΛΗΝΗ"
142,,37.99227905,23.79886246,ΔΗΜΟΣ ΠΑΠΑΓΟΥ,13,51,"ΑΝΑΣΤΑΣΕΩΣ 90, ΠΑΠΑΓΟΥ"
143,,37.95090103,23.64110374,ΔΗΜΟΣ ΠΕΙΡΑΙΑ,13,51,"ΠΛ. ΚΟΡΑΗ & ΔΡΑΓΑΤΣΗ 1, 18510 ΠΕΙΡΑΙΑΣ"
144,,37.96367264,23.56303024,ΔΗΜΟΣ ΠΕΡΑΜΑΤΟΣ,13,51,"ΛΕΩΦ.ΔΗΜΟΚΡΑΤΙΑΣ 28 , 18863"
145,,38.01194382,23.70285606,ΔΗΜΟΣ ΠΕΡΙΣΤΕΡΙΟΥ,13,51,"ΔΗΜΟΣΘΕΝΟΥΣ 11-13, 12132 ΠΕΡΙΣΤΕΡΙ"
146,,38.04076004,23.68794632,ΔΗΜΟΣ ΠΕΤΡΟΥΠΟΛΗΣ,13,51,ΚΩΣΤΑ ΒΑΡΝΑΛΗ 76-78 13231 ΠΕΤΡΟΥΠΟΛΗ
147,,38.05885315,23.79154396,ΔΗΜΟΣ ΠΕΥΚΗΣ,13,51,"Ρ. ΦΕΡΡΑΙΟΥ 9, 15121 ΠΕΥΚΗ"
148,,37.50087357,23.45445251,ΔΗΜΟΣ ΠΟΡΟΥ,13,51,18020 ΠΟΡΟΣ
149,,38.01993942,24.00926781,ΔΗΜΟΣ ΡΑΦΗΝΑΣ,13,51,"ΑΡΑΦΗΝΙΔΩΝ ΑΛΩΝ 12, 19009 ΡΑΦΗΝΑ"
150,,37.90401459,23.44189072,ΔΗΜΟΣ ΣΑΛΑΜΙΝΑΣ,13,51,ΚΑΡΑΜΑΝΛΗ & ΑΜΜΟΧΩΣΤΟΥ 18900 ΣΑΛΑΜΙΝΑ
151,,37.95983124,23.93287086,ΔΗΜΟΣ ΣΠΑΤΩΝ,13,51,"ΒΑΣ. ΠΑΥΛΟΥ ΚΑΙ ΦΛΕΜΙΝΓΚ, 19004 ΣΠΑΤΑ ΑΤΤΙΚΗΣ"
152,,37.2597084,23.16181183,ΔΗΜΟΣ ΣΠΕΤΣΩΝ,13,51,"ΔΗΜΑΡΧΕΙΟ ΣΠΕΤΣΩΝ, ΚΑΠΟΔΙΣΤΡΙΑΚΗ ΣΤΕΓΗ ΣΠΕΤΣΩΝ 18050 ΣΠΕΤΣΕΣ"
153,,37.96572495,23.69698906,ΔΗΜΟΣ ΤΑΥΡΟΥ,13,51,"ΠΕΙΡΑΙΩΣ & ΕΠΤΑΛΟΦΟΥ, 17778"
154,,37.49742126,23.44650078,ΔΗΜΟΣ ΤΡΟΙΖΗΝΑΣ,13,51,"ΓΑΛΑΤΑΣ ΤΡΟΙΖΗΝΑΣ, 18020"
155,,37.32614899,23.43593788,ΔΗΜΟΣ ΥΔΡΑΣ,13,51,18040 ΥΔΡΑ
156,,37.95201111,23.74634171,ΔΗΜΟΣ ΥΜΗΤΤΟΥ,13,51,"ΠΛΑΤΕΙΑ ΗΡΩΩΝ ΠΟΛΥΤΕΧΝΕΙΟΥ 1, 17237 ΥΜΗΤΤΟΣ"
157,,38.02232742,23.77648163,ΔΗΜΟΣ ΦΙΛΟΘΕΗΣ,13,51,"Π. ΚΑΛΛΙΓΑ 31 15237 ΦΙΛΟΘΕΗ, ΤΥ ΔΗΜΟΥ: ΒΕΚΙΑΡΕΛΛΗ 11"
158,,38.11434555,23.65889931,ΔΗΜΟΣ ΦΥΛΗΣ,13,51,"ΚΕΝΤΡΙΚΗ ΠΛΑΤΕΙΑ  ΦΥΛΗΣ , 13341"
159,,38.01249313,23.6597538,ΔΗΜΟΣ ΧΑΙΔΑΡΙΟΥ,13,51,"ΛΕΩΦΟΡΟΣ ΑΘΗΝΩΝ 181-183, ΧΑ'Ι'ΔΑΡΙ 12461"
160,,38.02278519,23.79746437,ΔΗΜΟΣ ΧΑΛΑΝΔΡΙΟΥ,13,51,ΖΑΛΟΚΩΣΤΑ 4 15233 ΧΑΛΑΝΔΡΙ
161,,38.01486969,23.79509926,ΔΗΜΟΣ ΧΟΛΑΡΓΟΥ,13,51,"ΠΕΡΙΚΛΕΟΥΣ 55, 15561"
162,,38.04498291,23.78078079,ΔΙΕΥΡΥΜΕΝΗ ΝΟΜΑΡΧΙΑΚΗ ΑΥΤΟΔΙΟΙΚΗΣΗ ΑΘΗΝΩΝ-ΠΕΙΡΑΙΩΣ,41,51,ΚΗΦΙΣΙΑΣ 125-127
163,,37.97917938,23.71664619,ΕΘΝΙΚΗ ΣΧΟΛΗ ΔΗΜΟΣΙΑΣ ΥΓΕΙΑΣ,18,51,"Λ. ΑΛΕΞΑΝΔΡΑΣ 196, 115 21 ΑΘΗΝΑ"
164,,38.03446198,23.71270561,ΕΘΝΙΚΟ ΙΔΡΥΜΑ ΑΠΟΚΑΤΑΣΤΑΣΗΣ ΑΝΑΠΗΡΩΝ ΑΓΙΩΝ ΑΝΑΡΓΥΡΩΝ (ΕΙΕΑ),18,51,"ΧΑΣΙΑΣ 9η ΣΤΑΣΗ, ΙΛΙΟΝ, 13122"
165,,37.97673798,23.74550819,ΕΘΝΙΚΟΣ ΟΡΓΑΝΙΣΜΟΣ ΜΕΤΑΜΟΣΧΕΥΣΕΩΝ,18,51,"ΠΛΟΥΤΑΡΧΟΥ 3 ΑΘΗΝΑ, 1ος ΟΡΟΦΟΣ"
166,,38.00759506,23.80260658,ΕΘΝΙΚΟΣ ΟΡΓΑΝΙΣΜΟΣ ΦΑΡΜΑΚΩΝ,18,51,"ΜΕΣΟΓΕΙΩΝ 284, 155 62 ΧΟΛΑΡΓΟΣ"
167,,37.96220016,23.72906876,ΕΙΔΙΚΗ ΥΠΗΡΕΣΙΑ ΔΙΑΧΕΙΡΙΣΗΣ ΕΠΙΧΕΙΡΗΣΙΑΚΟΥ ΠΡΟΓΡΑΜΜΑΤΟΣ ΔΙΟΙΚΗΤΙΚΗ ΜΕΤΑΡΡΥΘΜΙΣΗ,28,51,"ΘΕΦΙΛΟΠΟΥΛΟΥ 18 & ΜΕΝΑΙΧΜΟΥ, Ν.ΚΟΣΜΟΣ"
168,,37.98591614,23.72268867,ΕΚΚΑ ΕΞΑΡΧΕΙΑ,5,51,"ΚΑΡΟΛΟΥ 16 ΑΘΗΝΑ, 10437"
169,,37.94565582,23.65096474,ΕΚΚΑ ΚΑΡΑΟΛΗ ΔΗΜΗΤΡΙΟΥ,5,51,"ΚΑΡΑΟΛΗ ΔΗΜΗΤΡΙΟΥ &ΗΡΩΩΝ ΠΟΛΥΤΕΧΝΕΙΟΥ 19, ΠΕΙΡΑΙΑΣ 18532"
170,,37.98521423,23.7598114,ΕΚΚΑ ΚΕΝΤΡΟ ΥΠΟΔΟΧΗΣ,5,51,ΒΑΣ. ΣΟΦΙΑΣ 135 & ΖΑΧΑΡΩΦ 11521
171,,39.37828827,22.93601418,ΕΚΚΑ Ν. ΙΩΝΙΑΣ,5,51,ΓΑΛΗΝΟΥ & ΑΓ. ΟΛΓΑΣ 14223
172,,37.96534729,23.66431427,ΕΚΚΑ ΡΕΝΤΗ,5,51,"ΘΕΣ/ΝΙΚΗΣ 9, ΑΓ. ΙΩΑΝΝΗΣ ΡΕΝΤΗΣ 18233"
173,,37.90475082,23.79303169,ΕΚΕΒΥΛ,18,51,"ΕΚΕΒΥΛ, ΣΜΥΡΝΗΣ 13-15, 16562 ΓΛΥΦΑΔΑ"
174,,37.97673798,23.74550819,ΕΘΝΙΚΟ ΚΕΝΤΡΟ ΔΙΑΒΗΤΗ (ΕΚΕΔΙ),18,51,"ΠΛΟΥΤΑΡΧΟΥ 3, ΚΟΛΩΝΑΚΙ"
175,,37.99787521,23.59811592,ΘΕΡΑΠΕΥΤΗΡΙΟ ΧΡΟΝΙΩΝ ΠΑΘΗΣΕΩΝ ΠΑΙΔΩΝ ΑΘΗΝΩΝ ΣΚΑΡΑΜΑΓΚΑΣ,70,51,"ΛΕΩΦΟΡΟΣ ΣΧΙΣΤΟΥ 1, 12462"
176,,37.89693069,23.74700546,ΘΧΠ ΑΤΤΙΚΗΣ,70,51,"Λ. ΒΟΥΛΙΑΓΜΕΝΗΣ & ΕΛ. ΒΕΝΙΖΕΛΟΥ, ΕΛΛΗΝΙΚΟ"
177,,35.42716217,24.03613472,ΔΗΜΟΣ ΚΕΡΑΜΕΙΩΝ,13,48,ΓΕΡΟΛΑΚΚΟΣ 73100 ΧΑΝΙΑ
178,,37.98894882,23.72874069,ΙΝΣΤΙΤΟΥΤΟ ΕΡΕΥΝΗΣ ΘΩΡΑΚΑ & ΥΓΙΕΙΝΗΣ,18,51,"ΑΒΕΡΩΦ 12 Α,  10433"
179,,37.98955917,23.77667046,"ΙΝΣΤΙΤΟΥΤΟ ΥΓΕΙΑΣ ΚΑΙ ΠΑΙΔΙΟΥ ΝΟΣΟΚΟΜΕΙΟ ΠΑΙΔΩΝ ""ΑΓΙΑ ΣΟΦΙΑ''",70,51,"ΚΤΙΡΙΟ ΔΟΞΙΑΔΗ, 11527 ΑΘΗΝΑ"
180,,38.00439835,23.88821793,ΙΝΣΤΙΤΟΥΤΟ ΦΑΡΜΑΚΕΥΤΙΚΗΣ ΕΡΕΥΝΑΣ & ΤΕΧΝΟΛΟΓΙΑΣ (ΙΦΕΤ),18,51,18o ΧΛΜ ΛΕΩΦ. ΑΡΑΘΩΝΟΣ-ΠΑΛΛΗΝΗ ΑΤΤΙΚΗΣ 15351
181,,37.94698715,23.67310905,ΚΕΠ ΑΓΙΟΥ ΙΩΑΝΝΗ ΡΕΝΤΗ,24,51,ΦΛΕΜΙΝΓΚ 5 ΑΓ. Ι. ΡΕΝΤΗΣ
182,,38.01623154,23.76354027,ΚΕΠ ΑΙΓΙΝΑΣ,24,51,Αφαίας 29
183,,37.96415329,23.58950043,ΚΕΠ ΔΡΑΠΕΤΣΩΝΑΣ,24,51,"25ης ΜΑΡΤΙΟΥ 90, ΔΡΑΠΕΤΣΩΝΑ 18648"
184,,37.98769379,23.65893745,ΚΕΠ ΑΓΙΑΣ ΒΑΡΒΑΡΑΣ,24,51,ΕΛ.ΒΕΝΙΖΕΛΟΥ 75
185,,38.01288223,23.81764793,ΚΕΠ ΑΓ. ΠΑΡΑΣΚΕΥΗΣ,24,51,ΜΕΣΟΓΕΙΩΝ 419 ΑΓ . ΠΑΡΑΣΚΕΥΗ 15343
186,,37.97489929,23.73539925,ΚΕΠ ΑΘΗΝΑΙΩΝ,24,51,"ΑΜΑΛΙΑΣ & ΟΘΩΝΟΣ 10, 105 57"
